"loop","Parameter","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper","Gradient"
790,"b01",-2.3201,0.3083,500,-7.52,"<.0001",0.05,-2.9259,-1.7143,-5e-05
790,"b02",-1.6725,0.2543,500,-6.58,"<.0001",0.05,-2.1722,-1.1729,3.827e-06
790,"b11",0.1659,0.3313,500,0.5,"0.6167",0.05,-0.4849,0.8168,-6e-05
790,"b12",-0.1032,0.2872,500,-0.36,"0.7195",0.05,-0.6675,0.4611,3.7e-05
790,"b21",0.2468,0.1524,500,1.62,"0.1059",0.05,-0.05257,0.5461,2.3e-05
790,"b22",-0.2065,0.1354,500,-1.52,"0.1279",0.05,-0.4725,0.05956,2.8e-05
790,"b31",-0.1335,0.1605,500,-0.83,"0.4059",0.05,-0.4488,0.1818,6.7e-05
790,"b32",-0.271,0.1431,500,-1.89,"0.0588",0.05,-0.5522,0.01007,-6e-05
790,"b41",0.9631,0.1707,500,5.64,"<.0001",0.05,0.6277,1.2986,-5e-05
790,"b42",1.1423,0.1585,500,7.21,"<.0001",0.05,0.8308,1.4538,3.8e-05
790,"b51",-0.4277,0.1706,500,-2.51,"0.0125",0.05,-0.7629,-0.09244,-2e-05
790,"b52",0.0392,0.1454,500,0.27,"0.7875",0.05,-0.2464,0.3248,-1e-05
790,"phi1",-0.7743,0.5201,500,-1.49,"0.1372",0.05,-1.7962,0.2475,2.8e-05
790,"phi2",0.2683,0.4293,500,0.62,"0.5323",0.05,-0.5751,1.1117,4.702e-06
791,"b01",-2.1144,0.3152,500,-6.71,"<.0001",0.05,-2.7337,-1.4952,1.8e-05
791,"b02",-1.4861,0.2498,500,-5.95,"<.0001",0.05,-1.977,-0.9953,-4.52e-06
791,"b11",-0.1635,0.3605,500,-0.45,"0.6503",0.05,-0.8719,0.5448,1.625e-06
791,"b12",-0.08115,0.2934,500,-0.28,"0.7822",0.05,-0.6575,0.4952,1.2e-05
791,"b21",0.07149,0.1637,500,0.44,"0.6626",0.05,-0.2502,0.3932,2e-05
791,"b22",0.03813,0.139,500,0.27,"0.7839",0.05,-0.235,0.3112,-2e-05
791,"b31",0.1836,0.1658,500,1.11,"0.2685",0.05,-0.1421,0.5093,-1e-05
791,"b32",0.0191,0.1369,500,0.14,"0.8891",0.05,-0.2499,0.2881,7.801e-06
791,"b41",1.2638,0.2015,500,6.27,"<.0001",0.05,0.868,1.6596,-7.46e-06
791,"b42",1.0752,0.1643,500,6.55,"<.0001",0.05,0.7525,1.398,-3e-05
791,"b51",-0.2573,0.1631,500,-1.58,"0.1153",0.05,-0.5778,0.06314,4.9e-05
791,"b52",-0.00773,0.1381,500,-0.06,"0.9554",0.05,-0.2791,0.2637,1.2e-05
791,"phi1",-0.6378,1.0306,500,-0.62,"0.5363",0.05,-2.6626,1.3871,-2e-05
791,"phi2",0.06424,0.9958,500,0.06,"0.9486",0.05,-1.8923,2.0208,-2e-05
792,"b01",-1.7992,0.271,500,-6.64,"<.0001",0.05,-2.3315,-1.2668,3.5e-05
792,"b02",-1.2347,0.2263,500,-5.46,"<.0001",0.05,-1.6794,-0.79,0.000478
792,"b11",-0.1954,0.3147,500,-0.62,"0.5350",0.05,-0.8138,0.4229,-0.00011
792,"b12",-0.4997,0.2601,500,-1.92,"0.0553",0.05,-1.0108,0.01146,0.000333
792,"b21",0.289,0.1646,500,1.76,"0.0797",0.05,-0.03431,0.6123,0.000201
792,"b22",-0.07653,0.1328,500,-0.58,"0.5646",0.05,-0.3374,0.1843,-2e-04
792,"b31",-0.2024,0.1638,500,-1.24,"0.2170",0.05,-0.5242,0.1194,-8e-04
792,"b32",-0.04509,0.1337,500,-0.34,"0.7361",0.05,-0.3078,0.2177,-0.00026
792,"b41",0.7506,0.1558,500,4.82,"<.0001",0.05,0.4446,1.0567,7.3e-05
792,"b42",1.3242,0.1656,500,7.99,"<.0001",0.05,0.9987,1.6496,0.000264
792,"b51",-0.284,0.165,500,-1.72,"0.0858",0.05,-0.6081,0.04011,0.000291
792,"b52",-0.01051,0.1323,500,-0.08,"0.9367",0.05,-0.2705,0.2495,-1e-05
792,"phi1",-0.1434,0.244,500,-0.59,"0.5571",0.05,-0.6228,0.336,0.000102
792,"phi2",-0.8869,0.4202,500,-2.11,"0.0353",0.05,-1.7124,-0.06139,2.4e-05
793,"b01",-2.098,0.2991,500,-7.01,"<.0001",0.05,-2.6856,-1.5103,-0.00062
793,"b02",-1.841,0.2646,500,-6.96,"<.0001",0.05,-2.3608,-1.3211,-0.00042
793,"b11",-0.1011,0.334,500,-0.3,"0.7622",0.05,-0.7573,0.555,-5e-05
793,"b12",-0.4224,0.2826,500,-1.49,"0.1356",0.05,-0.9776,0.1328,-2e-05
793,"b21",0.165,0.1629,500,1.01,"0.3117",0.05,-0.1551,0.4851,0.000599
793,"b22",-0.02086,0.1417,500,-0.15,"0.8830",0.05,-0.2992,0.2575,0.000795
793,"b31",-0.00425,0.1578,500,-0.03,"0.9785",0.05,-0.3143,0.3057,-0.00034
793,"b32",-0.31,0.1347,500,-2.3,"0.0218",0.05,-0.5747,-0.04532,-0.00074
793,"b41",1.0123,0.174,500,5.82,"<.0001",0.05,0.6704,1.3541,-0.00096
793,"b42",1.3835,0.1849,500,7.48,"<.0001",0.05,1.0203,1.7468,-0.00026
793,"b51",-0.2343,0.1636,500,-1.43,"0.1528",0.05,-0.5558,0.08717,-0.00013
793,"b52",-0.0366,0.1393,500,-0.26,"0.7929",0.05,-0.3103,0.2371,-0.00023
793,"phi1",0.04337,0.2786,500,0.16,"0.8764",0.05,-0.504,0.5908,-0.00054
793,"phi2",-1.0259,0.4582,500,-2.24,"0.0256",0.05,-1.9261,-0.1257,-0.00059
794,"b01",-2.0081,0.2872,500,-6.99,"<.0001",0.05,-2.5724,-1.4438,-2e-05
794,"b02",-2.1583,0.3002,500,-7.19,"<.0001",0.05,-2.748,-1.5686,-2e-05
794,"b11",-0.1017,0.3271,500,-0.31,"0.7559",0.05,-0.7443,0.5408,7.403e-06
794,"b12",0.1309,0.3243,500,0.4,"0.6865",0.05,-0.5061,0.768,1.4e-05
794,"b21",-0.267,0.1606,500,-1.66,"0.0970",0.05,-0.5826,0.04853,0.000299
794,"b22",0.1063,0.1525,500,0.7,"0.4862",0.05,-0.1933,0.4058,6.6e-05
794,"b31",0.0889,0.15,500,0.59,"0.5537",0.05,-0.2058,0.3836,-1e-04
794,"b32",-0.4812,0.1528,500,-3.15,"0.0017",0.05,-0.7813,-0.1811,0.000158
794,"b41",0.8728,0.1703,500,5.13,"<.0001",0.05,0.5383,1.2073,0.000234
794,"b42",1.1954,0.1791,500,6.68,"<.0001",0.05,0.8436,1.5472,-0.00016
794,"b51",-0.4676,0.1485,500,-3.15,"0.0017",0.05,-0.7593,-0.1758,0.000142
794,"b52",-0.2518,0.1437,500,-1.75,"0.0804",0.05,-0.5342,0.0306,3.4e-05
794,"phi1",-0.3627,0.5269,500,-0.69,"0.4916",0.05,-1.398,0.6726,6.1e-05
794,"phi2",-0.2538,0.4988,500,-0.51,"0.6112",0.05,-1.2337,0.7262,7.2e-05
795,"b01",-2.142,0.3162,500,-6.77,"<.0001",0.05,-2.7633,-1.5207,8.1e-05
795,"b02",-2.8163,0.3823,500,-7.37,"<.0001",0.05,-3.5674,-2.0653,2e-05
795,"b11",0.1044,0.3669,500,0.28,"0.7761",0.05,-0.6164,0.8252,3.9e-05
795,"b12",0.8915,0.3926,500,2.27,"0.0236",0.05,0.1202,1.6628,1.3e-05
795,"b21",0.09029,0.1504,500,0.6,"0.5485",0.05,-0.2052,0.3857,0.000151
795,"b22",0.04791,0.1601,500,0.3,"0.7648",0.05,-0.2665,0.3624,-7e-05
795,"b31",-0.356,0.1701,500,-2.09,"0.0369",0.05,-0.6902,-0.02181,-1e-05
795,"b32",-0.3053,0.1669,500,-1.83,"0.0679",0.05,-0.6332,0.02249,-2e-05
795,"b41",1.1727,0.1796,500,6.53,"<.0001",0.05,0.8199,1.5255,-6e-05
795,"b42",1.5417,0.2107,500,7.32,"<.0001",0.05,1.1278,1.9556,0.000118
795,"b51",-0.3289,0.1616,500,-2.04,"0.0424",0.05,-0.6464,-0.0114,0.00011
795,"b52",-0.116,0.1511,500,-0.77,"0.4429",0.05,-0.4128,0.1808,-0.00014
795,"phi1",-0.1943,0.5247,500,-0.37,"0.7113",0.05,-1.2251,0.8365,7.1e-05
795,"phi2",-0.4738,0.6112,500,-0.78,"0.4386",0.05,-1.6746,0.727,-1.35e-07
796,"b01",-2.4984,0.3416,500,-7.31,"<.0001",0.05,-3.1695,-1.8272,0.00026
796,"b02",-1.6202,0.2445,500,-6.63,"<.0001",0.05,-2.1006,-1.1397,0.000991
796,"b11",-0.1827,0.3672,500,-0.5,"0.6191",0.05,-0.9041,0.5388,0.000241
796,"b12",0.00676,0.2735,500,0.02,"0.9803",0.05,-0.5306,0.5442,0.000798
796,"b21",0.4689,0.1752,500,2.68,"0.0077",0.05,0.1247,0.813,-0.00013
796,"b22",0.0632,0.1306,500,0.48,"0.6287",0.05,-0.1934,0.3198,0.000307
796,"b31",0.1254,0.1806,500,0.69,"0.4876",0.05,-0.2293,0.4802,0.000662
796,"b32",-0.00225,0.1299,500,-0.02,"0.9862",0.05,-0.2576,0.2531,-0.00062
796,"b41",1.2063,0.1833,500,6.58,"<.0001",0.05,0.8462,1.5665,-6e-04
796,"b42",1.1104,0.1466,500,7.58,"<.0001",0.05,0.8224,1.3984,0.000503
796,"b51",-0.7461,0.1898,500,-3.93,"<.0001",0.05,-1.119,-0.3731,-0.00105
796,"b52",-0.1587,0.1301,500,-1.22,"0.2231",0.05,-0.4142,0.09686,-0.00094
796,"phi1",-0.03255,0.2746,500,-0.12,"0.9057",0.05,-0.5721,0.507,0.000617
796,"phi2",-0.9556,0.5269,500,-1.81,"0.0704",0.05,-1.9909,0.07967,0.000175
797,"b01",-2.6307,0.3857,500,-6.82,"<.0001",0.05,-3.3886,-1.8729,9.1e-05
797,"b02",-1.5662,0.2616,500,-5.99,"<.0001",0.05,-2.0803,-1.0522,2.6e-05
797,"b11",0.521,0.3708,500,1.41,"0.1606",0.05,-0.2075,1.2494,3.6e-05
797,"b12",-0.5581,0.2975,500,-1.88,"0.0613",0.05,-1.1426,0.02648,3e-05
797,"b21",0.2744,0.1455,500,1.89,"0.0598",0.05,-0.0114,0.5602,-5e-05
797,"b22",-0.02691,0.1497,500,-0.18,"0.8574",0.05,-0.321,0.2672,8.918e-06
797,"b31",-0.09637,0.149,500,-0.65,"0.5180",0.05,-0.3891,0.1963,-7e-05
797,"b32",-0.3862,0.1399,500,-2.76,"0.0060",0.05,-0.661,-0.1113,-3e-05
797,"b41",1.223,0.191,500,6.4,"<.0001",0.05,0.8476,1.5983,6.1e-05
797,"b42",1.3356,0.1735,500,7.7,"<.0001",0.05,0.9947,1.6765,-3e-05
797,"b51",-0.3206,0.1425,500,-2.25,"0.0249",0.05,-0.6006,-0.04063,-5.27e-06
797,"b52",-0.1934,0.1405,500,-1.38,"0.1693",0.05,-0.4695,0.08266,9e-05
797,"phi1",-1.4355,0.7992,500,-1.8,"0.0731",0.05,-3.0058,0.1347,1.8e-05
797,"phi2",0.5322,0.3354,500,1.59,"0.1132",0.05,-0.1267,1.1912,4.1e-05
798,"b01",-2.6051,0.359,500,-7.26,"<.0001",0.05,-3.3105,-1.8996,-3e-05
798,"b02",-1.6286,0.2627,500,-6.2,"<.0001",0.05,-2.1448,-1.1125,-0.00011
798,"b11",0.2182,0.3515,500,0.62,"0.5351",0.05,-0.4725,0.9088,6.9e-05
798,"b12",-0.3991,0.2785,500,-1.43,"0.1524",0.05,-0.9462,0.1479,0.000117
798,"b21",0.3949,0.1714,500,2.3,"0.0216",0.05,0.05819,0.7316,-0.00057
798,"b22",0.2257,0.1395,500,1.62,"0.1064",0.05,-0.04845,0.4998,0.000256
798,"b31",-0.06913,0.1582,500,-0.44,"0.6623",0.05,-0.3799,0.2417,0.000158
798,"b32",-0.1984,0.13,500,-1.53,"0.1275",0.05,-0.4538,0.05692,0.000755
798,"b41",1.1663,0.1888,500,6.18,"<.0001",0.05,0.7953,1.5374,0.000307
798,"b42",1.5546,0.1845,500,8.43,"<.0001",0.05,1.1921,1.9172,0.000229
798,"b51",-0.8132,0.1764,500,-4.61,"<.0001",0.05,-1.1596,-0.4667,-0.00029
798,"b52",-0.1769,0.1278,500,-1.38,"0.1670",0.05,-0.4279,0.07422,0.001728
798,"phi1",0.1442,0.2454,500,0.59,"0.5571",0.05,-0.338,0.6264,-0.00045
798,"phi2",-1.0417,0.4565,500,-2.28,"0.0229",0.05,-1.9387,-0.1448,-8e-05
799,"b01",-2.3961,0.3127,500,-7.66,"<.0001",0.05,-3.0105,-1.7817,1.9e-05
799,"b02",-1.3788,0.2154,500,-6.4,"<.0001",0.05,-1.8019,-0.9556,0.000203
799,"b11",0.2314,0.3339,500,0.69,"0.4886",0.05,-0.4245,0.8873,-5e-05
799,"b12",-0.198,0.246,500,-0.8,"0.4213",0.05,-0.6813,0.2853,0.000129
799,"b21",0.1784,0.1527,500,1.17,"0.2435",0.05,-0.1217,0.4785,0.00012
799,"b22",-0.00519,0.116,500,-0.04,"0.9643",0.05,-0.233,0.2227,-1e-04
799,"b31",-0.2179,0.1539,500,-1.42,"0.1575",0.05,-0.5203,0.08453,-0.00017
799,"b32",0.00747,0.1158,500,0.06,"0.9486",0.05,-0.2201,0.2351,3.477e-07
799,"b41",1.0823,0.1705,500,6.35,"<.0001",0.05,0.7473,1.4172,1.262e-07
799,"b42",1.1519,0.1489,500,7.73,"<.0001",0.05,0.8593,1.4445,0.000163
799,"b51",-0.4866,0.172,500,-2.83,"0.0049",0.05,-0.8246,-0.1486,0.000225
799,"b52",-0.1848,0.1333,500,-1.39,"0.1662",0.05,-0.4468,0.07707,-0.00017
799,"phi1",0.1081,0.2171,500,0.5,"0.6186",0.05,-0.3184,0.5347,3.9e-05
799,"phi2",-1.1399,0.4869,500,-2.34,"0.0196",0.05,-2.0965,-0.1833,-5.69e-06
800,"b01",-2.7363,0.3554,500,-7.7,"<.0001",0.05,-3.4345,-2.0381,0.000699
800,"b02",-1.5325,0.2381,500,-6.44,"<.0001",0.05,-2.0004,-1.0647,-0.00111
800,"b11",0.3553,0.3599,500,0.99,"0.3240",0.05,-0.3518,1.0624,0.000421
800,"b12",-0.2693,0.2632,500,-1.02,"0.3068",0.05,-0.7864,0.2478,-0.00096
800,"b21",0.3233,0.1694,500,1.91,"0.0569",0.05,-0.00957,0.6562,-0.00082
800,"b22",0.3187,0.1353,500,2.35,"0.0189",0.05,0.05276,0.5846,-0.00051
800,"b31",-0.2633,0.1718,500,-1.53,"0.1260",0.05,-0.6009,0.07424,0.000125
800,"b32",-0.1802,0.1252,500,-1.44,"0.1508",0.05,-0.4262,0.06585,0.000461
800,"b41",1.1736,0.1935,500,6.07,"<.0001",0.05,0.7935,1.5538,0.000622
800,"b42",1.1849,0.1611,500,7.35,"<.0001",0.05,0.8684,1.5014,-0.00159
800,"b51",-0.541,0.1703,500,-3.18,"0.0016",0.05,-0.8756,-0.2064,0.000483
800,"b52",-0.2738,0.1175,500,-2.33,"0.0202",0.05,-0.5047,-0.04295,-4e-04
800,"phi1",0.3335,0.2129,500,1.57,"0.1179",0.05,-0.08485,0.7518,-0.00044
800,"phi2",-1.2739,0.546,500,-2.33,"0.0200",0.05,-2.3467,-0.2012,0.00023
801,"b01",-2.1045,0.2922,500,-7.2,"<.0001",0.05,-2.6786,-1.5303,-0.00014
801,"b02",-1.7032,0.2525,500,-6.75,"<.0001",0.05,-2.1992,-1.2072,-2e-05
801,"b11",-0.2299,0.3287,500,-0.7,"0.4846",0.05,-0.8756,0.4159,-5e-05
801,"b12",-0.1165,0.2904,500,-0.4,"0.6884",0.05,-0.6871,0.4541,2.7e-05
801,"b21",0.08015,0.172,500,0.47,"0.6415",0.05,-0.2579,0.4182,-0.00013
801,"b22",-0.02176,0.1466,500,-0.15,"0.8821",0.05,-0.3097,0.2662,-0.00041
801,"b31",-0.1473,0.1663,500,-0.89,"0.3761",0.05,-0.474,0.1794,0.00017
801,"b32",-0.5178,0.1513,500,-3.42,"0.0007",0.05,-0.8151,-0.2206,-0.00023
801,"b41",1.0132,0.1866,500,5.43,"<.0001",0.05,0.6466,1.3799,9.9e-05
801,"b42",1.2244,0.1714,500,7.15,"<.0001",0.05,0.8878,1.5611,-0.00019
801,"b51",-0.3977,0.1708,500,-2.33,"0.0203",0.05,-0.7333,-0.06203,4.1e-05
801,"b52",0.06895,0.1435,500,0.48,"0.6310",0.05,-0.2129,0.3508,-0.00024
801,"phi1",-0.699,0.4507,500,-1.55,"0.1215",0.05,-1.5846,0.1865,-0.00021
801,"phi2",-0.05719,0.3981,500,-0.14,"0.8858",0.05,-0.8394,0.725,-0.00018
802,"b01",-2.4642,0.3367,500,-7.32,"<.0001",0.05,-3.1256,-1.8027,0.000155
802,"b02",-1.6672,0.2418,500,-6.89,"<.0001",0.05,-2.1423,-1.192,0.000119
802,"b11",0.3099,0.3563,500,0.87,"0.3849",0.05,-0.3902,1.0099,5.3e-05
802,"b12",0.04034,0.2662,500,0.15,"0.8796",0.05,-0.4827,0.5634,0.000281
802,"b21",-0.04991,0.1814,500,-0.28,"0.7833",0.05,-0.4064,0.3065,0.000114
802,"b22",0.06412,0.138,500,0.46,"0.6423",0.05,-0.207,0.3352,0.000233
802,"b31",-0.1649,0.1647,500,-1,"0.3172",0.05,-0.4886,0.1587,2.029e-07
802,"b32",-0.02873,0.1276,500,-0.23,"0.8220",0.05,-0.2795,0.222,-0.00031
802,"b41",0.9958,0.1915,500,5.2,"<.0001",0.05,0.6195,1.372,-5e-05
802,"b42",0.8773,0.1553,500,5.65,"<.0001",0.05,0.5722,1.1824,2e-04
802,"b51",-0.2566,0.1671,500,-1.54,"0.1253",0.05,-0.5849,0.07172,-2e-05
802,"b52",-0.1844,0.1274,500,-1.45,"0.1483",0.05,-0.4347,0.06585,-0.00016
802,"phi1",0.07837,0.3108,500,0.25,"0.8010",0.05,-0.5323,0.6891,-8e-05
802,"phi2",-1.1444,0.7074,500,-1.62,"0.1063",0.05,-2.5343,0.2454,-5e-05
803,"b01",-2.9959,0.4179,500,-7.17,"<.0001",0.05,-3.8171,-2.1748,6.1e-05
803,"b02",-1.5565,0.266,500,-5.85,"<.0001",0.05,-2.0791,-1.0339,3.7e-05
803,"b11",0.968,0.4167,500,2.32,"0.0206",0.05,0.1493,1.7866,0.000125
803,"b12",-0.3888,0.2941,500,-1.32,"0.1868",0.05,-0.9666,0.1891,-2e-05
803,"b21",0.1509,0.1578,500,0.96,"0.3396",0.05,-0.1592,0.461,4.9e-05
803,"b22",0.06963,0.134,500,0.52,"0.6034",0.05,-0.1935,0.3328,-0.00014
803,"b31",-0.03012,0.1549,500,-0.19,"0.8459",0.05,-0.3344,0.2742,4.732e-06
803,"b32",-0.03501,0.1337,500,-0.26,"0.7936",0.05,-0.2977,0.2277,5.4e-05
803,"b41",1.0732,0.1877,500,5.72,"<.0001",0.05,0.7045,1.4419,-5e-05
803,"b42",1.2537,0.1737,500,7.22,"<.0001",0.05,0.9125,1.595,-3e-05
803,"b51",-0.3232,0.1577,500,-2.05,"0.0410",0.05,-0.6331,-0.01326,5.5e-05
803,"b52",-0.037,0.1262,500,-0.29,"0.7695",0.05,-0.2849,0.2109,0.000239
803,"phi1",0.5971,0.2709,500,2.2,"0.0280",0.05,0.06478,1.1294,-0.00011
803,"phi2",-0.9876,0.5307,500,-1.86,"0.0633",0.05,-2.0303,0.05502,-6e-05
804,"b01",-2.795,0.3974,500,-7.03,"<.0001",0.05,-3.5758,-2.0141,-3e-05
804,"b02",-1.9603,0.2846,500,-6.89,"<.0001",0.05,-2.5194,-1.4012,5.7e-05
804,"b11",0.4406,0.3866,500,1.14,"0.2549",0.05,-0.319,1.2003,2.2e-05
804,"b12",0.4064,0.3047,500,1.33,"0.1829",0.05,-0.1922,1.005,0.000144
804,"b21",0.5708,0.1896,500,3.01,"0.0027",0.05,0.1982,0.9434,-6e-05
804,"b22",0.01746,0.1376,500,0.13,"0.8991",0.05,-0.2528,0.2878,3.6e-05
804,"b31",-0.3978,0.1864,500,-2.13,"0.0333",0.05,-0.7641,-0.03154,5.3e-05
804,"b32",-0.08981,0.1439,500,-0.62,"0.5328",0.05,-0.3725,0.1929,-0.00044
804,"b41",0.9552,0.1988,500,4.8,"<.0001",0.05,0.5646,1.3458,0.000121
804,"b42",0.7824,0.1556,500,5.03,"<.0001",0.05,0.4767,1.0882,-2e-05
804,"b51",-0.8053,0.1833,500,-4.39,"<.0001",0.05,-1.1654,-0.4451,0.000351
804,"b52",-0.08427,0.1353,500,-0.62,"0.5335",0.05,-0.35,0.1815,0.000256
804,"phi1",0.3614,0.296,500,1.22,"0.2227",0.05,-0.2202,0.9431,-2e-05
804,"phi2",-1.1267,0.6659,500,-1.69,"0.0913",0.05,-2.435,0.1816,-3e-05
805,"b01",-2.2424,0.317,500,-7.07,"<.0001",0.05,-2.8652,-1.6196,-1e-05
805,"b02",-1.5621,0.2544,500,-6.14,"<.0001",0.05,-2.0619,-1.0624,-1e-04
805,"b11",0.09529,0.3384,500,0.28,"0.7784",0.05,-0.5697,0.7602,1.7e-05
805,"b12",-0.303,0.2853,500,-1.06,"0.2887",0.05,-0.8635,0.2575,-2e-05
805,"b21",0.08716,0.1629,500,0.54,"0.5929",0.05,-0.2329,0.4072,9.2e-05
805,"b22",0.01574,0.1401,500,0.11,"0.9106",0.05,-0.2595,0.291,0.000342
805,"b31",-0.1663,0.1546,500,-1.08,"0.2828",0.05,-0.4701,0.1376,6e-05
805,"b32",-0.2394,0.1357,500,-1.76,"0.0784",0.05,-0.506,0.02725,1.1e-05
805,"b41",1.2504,0.2065,500,6.06,"<.0001",0.05,0.8448,1.6561,3.2e-05
805,"b42",1.3533,0.1912,500,7.08,"<.0001",0.05,0.9776,1.7291,-1e-05
805,"b51",-0.4157,0.165,500,-2.52,"0.0121",0.05,-0.74,-0.09147,-1e-05
805,"b52",-0.2183,0.1396,500,-1.56,"0.1186",0.05,-0.4926,0.05606,-1e-04
805,"phi1",-0.2678,0.6253,500,-0.43,"0.6686",0.05,-1.4963,0.9606,-0.00011
805,"phi2",-0.4578,0.8093,500,-0.57,"0.5719",0.05,-2.0479,1.1324,-0.00013
806,"b01",-2.0459,0.2797,500,-7.31,"<.0001",0.05,-2.5954,-1.4963,-2.06e-06
806,"b02",-1.3989,0.2348,500,-5.96,"<.0001",0.05,-1.8603,-0.9375,-8e-05
806,"b11",0.0426,0.3175,500,0.13,"0.8933",0.05,-0.5813,0.6665,-0.00035
806,"b12",-0.4137,0.2788,500,-1.48,"0.1385",0.05,-0.9614,0.1341,0.000118
806,"b21",0.1427,0.1591,500,0.9,"0.3700",0.05,-0.1698,0.4553,-0.00092
806,"b22",-0.0194,0.1432,500,-0.14,"0.8923",0.05,-0.3007,0.2619,-0.00062
806,"b31",0.2158,0.1449,500,1.49,"0.1369",0.05,-0.06882,0.5005,0.00016
806,"b32",-0.46,0.1302,500,-3.53,"0.0004",0.05,-0.7158,-0.2042,-0.00011
806,"b41",0.8256,0.1669,500,4.95,"<.0001",0.05,0.4977,1.1534,0.000269
806,"b42",1.0169,0.1608,500,6.32,"<.0001",0.05,0.7009,1.3328,-0.00123
806,"b51",-0.5445,0.1625,500,-3.35,"0.0009",0.05,-0.8638,-0.2252,3.4e-05
806,"b52",0.05078,0.1442,500,0.35,"0.7249",0.05,-0.2326,0.3341,0.000461
806,"phi1",-0.6401,0.3912,500,-1.64,"0.1024",0.05,-1.4087,0.1285,0.000462
806,"phi2",-0.2414,0.3588,500,-0.67,"0.5014",0.05,-0.9463,0.4635,0.000627
807,"b01",-1.7652,0.265,500,-6.66,"<.0001",0.05,-2.2858,-1.2447,1.3e-05
807,"b02",-1.3052,0.229,500,-5.7,"<.0001",0.05,-1.7551,-0.8552,1.5e-05
807,"b11",-0.3914,0.309,500,-1.27,"0.2058",0.05,-0.9984,0.2157,8.602e-06
807,"b12",-0.6331,0.265,500,-2.39,"0.0173",0.05,-1.1538,-0.1124,-3e-05
807,"b21",0.2015,0.1481,500,1.36,"0.1742",0.05,-0.08941,0.4924,6.7e-05
807,"b22",0.1319,0.1342,500,0.98,"0.3259",0.05,-0.1317,0.3955,5.3e-05
807,"b31",-0.2442,0.1526,500,-1.6,"0.1101",0.05,-0.544,0.05557,-0.00012
807,"b32",-0.1608,0.1322,500,-1.22,"0.2242",0.05,-0.4205,0.09882,-4e-05
807,"b41",1.0979,0.1797,500,6.11,"<.0001",0.05,0.7448,1.451,1.7e-05
807,"b42",1.1674,0.1636,500,7.13,"<.0001",0.05,0.846,1.4889,5.1e-05
807,"b51",-0.1347,0.1419,500,-0.95,"0.3430",0.05,-0.4135,0.1441,-3e-05
807,"b52",-0.4874,0.135,500,-3.61,"0.0003",0.05,-0.7527,-0.2221,-0.00017
807,"phi1",0.3618,0.2431,500,1.49,"0.1373",0.05,-0.1158,0.8393,-1.72e-06
807,"phi2",-0.9884,0.4601,500,-2.15,"0.0322",0.05,-1.8923,-0.08447,3.7e-05
808,"b01",-2.3386,0.3322,500,-7.04,"<.0001",0.05,-2.9914,-1.6859,-0.00032
808,"b02",-1.8054,0.2729,500,-6.62,"<.0001",0.05,-2.3416,-1.2692,0.000254
808,"b11",-0.1128,0.3315,500,-0.34,"0.7337",0.05,-0.7642,0.5385,-1e-04
808,"b12",0.1701,0.2889,500,0.59,"0.5564",0.05,-0.3976,0.7377,0.000214
808,"b21",0.3939,0.1682,500,2.34,"0.0196",0.05,0.06349,0.7244,6.9e-05
808,"b22",-0.1913,0.1349,500,-1.42,"0.1568",0.05,-0.4564,0.07376,-5e-05
808,"b31",-0.2913,0.175,500,-1.66,"0.0967",0.05,-0.6351,0.05257,0.000582
808,"b32",-0.1875,0.1439,500,-1.3,"0.1931",0.05,-0.4701,0.09516,2.3e-05
808,"b41",1.3884,0.2014,500,6.89,"<.0001",0.05,0.9927,1.7841,6.3e-05
808,"b42",1.2495,0.1637,500,7.63,"<.0001",0.05,0.9278,1.5711,0.000806
808,"b51",-0.5658,0.1646,500,-3.44,"0.0006",0.05,-0.8892,-0.2423,0.000369
808,"b52",0.01524,0.1339,500,0.11,"0.9094",0.05,-0.2478,0.2783,-1e-04
808,"phi1",-0.02973,0.3068,500,-0.1,"0.9228",0.05,-0.6325,0.573,0.000962
808,"phi2",-0.7828,0.4967,500,-1.58,"0.1157",0.05,-1.7586,0.1931,0.000216
809,"b01",-2.4665,0.3053,500,-8.08,"<.0001",0.05,-3.0664,-1.8667,0.000169
809,"b02",-1.5079,0.2493,500,-6.05,"<.0001",0.05,-1.9977,-1.018,-3e-05
809,"b11",-0.1393,0.3142,500,-0.44,"0.6578",0.05,-0.7565,0.478,0.000263
809,"b12",-0.3442,0.2856,500,-1.21,"0.2287",0.05,-0.9052,0.2169,-4e-05
809,"b21",0.2872,0.1466,500,1.96,"0.0507",0.05,-0.00086,0.5753,8.1e-05
809,"b22",-0.09659,0.1293,500,-0.75,"0.4553",0.05,-0.3506,0.1574,-8e-05
809,"b31",-0.4356,0.1593,500,-2.73,"0.0065",0.05,-0.7485,-0.1227,-0.00018
809,"b32",-0.3256,0.1387,500,-2.35,"0.0193",0.05,-0.5981,-0.05303,-0.00012
809,"b41",1.1511,0.1907,500,6.04,"<.0001",0.05,0.7765,1.5256,-3e-05
809,"b42",1.1822,0.1765,500,6.7,"<.0001",0.05,0.8355,1.529,0.000141
809,"b51",-0.5503,0.1638,500,-3.36,"0.0008",0.05,-0.8721,-0.2286,-0.00017
809,"b52",-0.1967,0.1425,500,-1.38,"0.1682",0.05,-0.4766,0.08331,0.000246
